Date,TemperatureCMax,TemperatureCMin,TemperatureCAvg,TdAvgC,HrAvg,WindkmhDir,WindkmhInt,PresslevHp,Precmm,TotClOct,lowClOct,SunD1h,VisKm,station_ID,WindkmhGust,PreselevHp,SnowDepcm
2022-07-10,32.1,24.4,28.8,24.3,77.1,SSW,8.3,1008.0,3.0,7.0,2.0,6.3,10.7,48698,NA,NA,NA
2022-07-11,31.1,24.4,27.8,23.2,75.8,SW,6.1,1009.0,0.0,7.0,1.6,1.0,13.1,48698,NA,NA,NA
2022-07-12,31.8,26.6,29.1,24.3,75.9,SSW,7.5,1009.2,0.0,7.0,1.5,6.1,14.2,48698,NA,NA,NA
2022-07-13,31.5,26.7,28.8,23.2,72.4,WSW,6.1,1008.3,0.0,7.0,1.2,7.5,14.4,48698,NA,NA,NA
2022-07-14,31.9,27.8,29.3,24.4,75.5,SSW,7.9,1007.5,Tr,7.0,2.0,2.0,13.4,48698,NA,NA,NA
2022-07-15,32.3,23.6,28.8,25.1,80.7,S,10.0,1008.0,28.2,7.0,2.8,4.1,13.0,48698,NA,NA,NA
2022-07-16,32.1,26.4,28.9,24.4,77.0,SSW,10.3,1008.9,0.6,7.0,2.8,6.4,14.8,48698,NA,NA,NA
2022-07-17,32.1,28.2,29.9,24.5,73.6,SSE,13.3,1009.5,0.0,7.0,2.0,9.9,13.9,48698,NA,NA,NA
2022-07-18,32.9,28.1,29.7,25.0,76.1,SSE,13.0,1008.8,0.0,7.0,2.2,9.4,14.9,48698,NA,NA,NA
2022-07-19,32.8,28.0,29.8,24.7,74.6,SSE,13.9,1007.9,0.0,7.0,1.9,7.1,13.9,48698,NA,NA,NA
2022-07-20,32.9,23.1,28.5,24.1,78.6,S,11.2,1008.1,20.0,7.2,2.2,10.2,11.5,48698,NA,NA,NA
2022-07-21,31.3,22.2,28.4,23.7,75.8,SW,5.5,1009.0,0.0,7.0,1.9,2.7,13.9,48698,NA,NA,NA
2022-07-22,32.0,26.3,28.3,24.7,81.6,ESE,8.1,1009.7,Tr,7.0,2.9,7.1,10.8,48698,NA,NA,NA
2022-07-23,32.0,24.0,28.1,24.4,81.0,NNE,5.4,1009.9,16.0,6.9,2.1,6.8,10.9,48698,NA,NA,NA
2022-07-24,32.1,25.7,28,24.4,81.4,E,6.5,1008.5,0.8,7.0,2.1,5.7,12.5,48698,NA,NA,NA
2022-07-25,31.4,24.0,26.8,23.8,84.6,WNW,6.3,1008.2,22.0,7.1,2.4,4.2,10.1,48698,NA,NA,NA
2022-07-26,31.2,23.9,26.7,23.5,82.5,SW,6.7,1008.8,2.3,7.1,2.2,5.7,12.0,48698,NA,NA,NA
2022-07-27,31.7,24.9,28.4,23.6,75.3,SSE,10.5,1008.4,Tr,7.0,1.9,0.0,13.8,48698,NA,NA,NA
2022-07-28,32.4,26.3,29.5,24.7,76.3,SSE,14.7,1008.1,5.0,7.0,2.9,11.0,12.9,48698,NA,NA,NA
2022-07-29,32.3,25.2,29,24.7,77.8,S,9.0,1008.2,6.4,7.1,2.4,6.5,11.1,48698,NA,NA,NA
2022-07-30,31.8,24.6,27.4,23.6,79.6,SW,7.2,1008.6,5.0,7.1,2.2,7.1,13.0,48698,NA,NA,NA
2022-07-31,31.5,26.3,29,24.2,76.2,S,12.9,1008.0,0.4,7.0,2.4,7.5,12.0,48698,NA,NA,NA
2022-08-01,31.9,25.4,27.9,24.7,82.7,SE,7.8,1007.4,8.0,7.0,2.5,5.1,11.2,48698,NA,NA,NA
2022-08-01,31.9,25.4,27.9,24.7,82.7,SE,7.8,1007.4,8.0,7.0,2.5,5.1,11.2,48698,NA,NA,NA
2022-08-02,32.1,26.4,28.6,24.4,78.1,SSE,10.3,1008.0,0.2,7.1,2.5,6.3,13.1,48698,NA,NA,NA
2022-08-03,31.2,24.2,26.2,23.7,86.1,WSW,5.2,1009.6,15.6,7.1,2.6,4.7,12.2,48698,NA,NA,NA
2022-08-04,29.7,25.2,27.1,23.0,78.8,WNW,7.3,1010.0,Tr,7.0,2.6,0.8,12.5,48698,NA,NA,NA
2022-08-05,30.2,25.6,27.2,23.3,79.8,SW,4.9,1010.4,1.0,7.1,2.5,0.4,11.8,48698,NA,NA,NA
2022-08-06,31.4,25.9,28.2,22.2,70.6,SSW,7.0,1009.9,Tr,7.0,1.2,0.3,13.5,48698,NA,NA,NA
2022-08-07,32.2,27.4,29.2,23.5,72.0,SSW,8.5,1009.1,0.0,7.0,2.0,7.7,13.5,48698,NA,NA,NA
2022-08-08,31.3,27.7,29.3,24.1,73.9,S,12.4,1008.6,Tr,7.0,1.9,7.3,11.4,48698,NA,NA,NA
2022-08-09,32.0,27.4,29.4,23.6,71.2,S,11.7,1008.7,0.0,6.9,1.2,9.0,11.2,48698,NA,NA,NA
2022-08-10,32.8,27.3,29.6,23.8,71.8,S,12.7,1008.2,0.0,7.0,1.5,9.7,13.0,48698,NA,NA,NA
2022-08-11,32.4,27.8,29.8,24.3,73.1,S,12.5,1008.7,0.0,6.9,1.9,10.6,12.9,48698,NA,NA,NA
2022-08-12,33.2,28.1,30.1,24.7,74.1,SSE,12.7,1008.6,0.0,7.0,2.0,11.1,12.5,48698,NA,NA,NA
2022-08-13,32.4,24.3,28.7,24.6,79.4,SE,10.2,1009.4,32.0,7.0,2.2,9.2,12.9,48698,NA,NA,NA
2022-08-14,32.0,24.0,28.1,23.4,75.6,SE,6.4,1009.1,0.0,7.0,1.5,3.8,13.4,48698,NA,NA,NA
2022-08-15,32.7,27.0,29.1,24.0,74.4,SSW,7.1,1009.8,Tr,7.0,1.9,9.5,13.0,48698,NA,NA,NA
2022-08-16,31.4,26.2,28.2,23.8,77.3,SSW,6.1,1010.0,1.0,6.9,2.6,6.9,13.2,48698,NA,NA,NA
2022-08-17,32.2,25.4,28.7,24.2,76.6,SSW,7.8,1009.8,0.0,7.0,1.5,1.5,14.0,48698,NA,NA,NA
2022-08-18,32.4,28.0,29.5,23.9,72.5,SSE,14.7,1009.0,Tr,7.0,2.2,10.2,13.0,48698,NA,NA,NA
2022-08-19,32.6,25.3,29,23.5,73.2,S,13.9,1009.0,10.0,7.0,3.0,7.5,12.8,48698,NA,NA,NA
2022-08-20,31.8,25.1,28.5,24.5,79.0,S,10.0,1008.8,4.0,7.0,1.9,6.6,12.9,48698,NA,NA,NA
2022-08-21,31.9,24.0,26.4,24.0,86.7,WNW,6.2,1009.2,14.6,7.0,2.1,6.2,11.5,48698,NA,NA,NA
2022-08-22,31.1,25.4,27.9,22.9,74.1,SSW,7.6,1009.3,Tr,7.0,1.1,1.3,14.9,48698,NA,NA,NA
2022-08-23,31.9,26.0,28.9,23.4,73.4,S,11.7,1009.7,1.0,7.0,1.7,9.6,13.0,48698,NA,NA,NA
2022-08-24,30.5,25.5,27,23.7,82.0,WSW,4.9,1009.8,2.2,7.0,2.0,4.1,13.0,48698,NA,NA,NA
2022-08-25,31.1,24.2,27.8,24.0,80.8,SSW,10.0,1008.5,14.2,7.1,2.2,7.2,9.4,48698,NA,NA,NA
2022-08-26,30.3,23.7,27.2,23.8,82.0,S,9.0,1008.9,8.4,7.1,3.0,3.2,11.4,48698,NA,NA,NA
2022-08-27,31.5,24.3,26.5,23.6,84.2,NW,5.0,1009.2,1.0,7.2,1.6,0.0,7.9,48698,NA,NA,NA
2022-08-28,31.5,23.8,26.2,23.5,86.4,SW,5.3,1009.2,28.0,7.2,2.2,5.4,7.6,48698,NA,NA,NA
2022-08-29,30.5,24.8,27.2,23.6,81.6,W,4.9,1008.5,1.8,7.0,2.5,3.7,10.2,48698,NA,NA,NA
2022-08-30,29.3,24.7,27.4,23.5,79.5,WSW,5.1,1009.4,4.8,7.0,2.0,0.7,14.0,48698,NA,NA,NA
2022-08-31,31.2,25.9,27.3,23.7,81.0,S,7.6,1009.0,1.0,7.0,1.8,0.1,14.5,48698,NA,NA,NA
2022-08-31,31.2,25.9,27.3,23.7,81.0,S,7.6,1009.0,1.0,7.0,1.8,0.1,14.5,48698,NA,NA,NA
2022-09-01,31.6,26.6,28.9,23.9,74.6,SE,9.2,1008.4,0.0,7.0,1.9,6.4,14.5,48698,NA,NA,NA
2022-09-01,31.6,26.6,28.9,23.9,74.6,SE,9.2,1008.4,0.0,7.0,1.9,6.4,14.5,48698,NA,NA,NA
2022-09-02,32.5,25.9,28.1,23.9,78.9,SW,5.6,1009.5,2.0,7.1,2.5,8.7,10.2,48698,NA,NA,NA
2022-09-03,31.1,25.0,27.5,23.5,78.6,SW,6.5,1010.1,0.8,7.0,1.6,2.3,13.8,48698,NA,NA,NA
2022-09-04,32.0,26.6,28.4,23.5,75.5,SSW,7.9,1010.0,Tr,7.0,2.4,6.2,13.2,48698,NA,NA,NA
2022-09-05,31.8,24.9,28.4,24.4,79.7,SE,6.6,1010.2,0.8,7.1,2.4,1.8,12.6,48698,NA,NA,NA
2022-09-06,32.0,24.8,27.4,23.0,76.2,SE,6.3,1009.9,Tr,7.0,1.9,2.4,13.5,48698,NA,NA,NA
2022-09-07,32.4,26.4,28.5,23.6,75.9,SW,8.0,1010.2,Tr,7.0,2.5,6.4,12.8,48698,NA,NA,NA
2022-09-08,30.9,25.6,27.4,23.1,78.2,SSW,4.6,1011.5,1.0,7.1,2.0,2.0,12.5,48698,NA,NA,NA
2022-09-09,31.4,25.2,28.3,24.0,78.5,SSE,9.1,1011.6,7.4,7.1,2.6,1.3,11.9,48698,NA,NA,NA
2022-09-10,30.6,25.1,27,23.5,81.0,S,7.6,1011.9,0.3,7.2,2.2,2.0,14.0,48698,NA,NA,NA
2022-09-11,31.3,27.1,29,23.6,73.3,S,10.8,1010.4,Tr,7.0,1.6,6.1,12.4,48698,NA,NA,NA
2022-09-12,31.3,24.5,27,22.4,76.2,SW,7.2,1010.2,0.4,7.2,1.4,2.8,11.9,48698,NA,NA,NA
2022-09-13,31.7,26.5,28.6,23.5,74.8,SSW,7.6,1010.4,Tr,7.0,2.2,8.1,12.4,48698,NA,NA,NA
2022-09-14,31.0,26.0,27.3,23.0,77.7,SSW,9.9,1012.7,Tr,7.1,1.9,1.9,12.2,48698,NA,NA,NA
2022-09-15,31.2,25.6,27.5,22.5,74.0,S,11.3,1012.4,Tr,7.1,1.7,2.8,12.8,48698,NA,NA,NA
2022-09-16,31.7,26.0,28.2,23.6,76.3,SSW,6.9,1010.6,Tr,7.2,1.0,4.8,12.0,48698,NA,NA,NA
2022-09-17,31.9,26.9,28.8,24.0,76.0,SSW,8.0,1009.7,5.0,7.1,2.2,7.2,10.8,48698,NA,NA,NA
2022-09-18,30.5,23.8,26.9,23.8,83.7,SW,6.6,1010.4,23.0,7.2,1.9,2.8,10.8,48698,NA,NA,NA
2022-09-19,29.6,23.5,26.7,23.2,80.9,SW,5.6,1011.1,0.2,7.4,2.0,0.0,13.1,48698,NA,NA,NA
2022-09-20,30.1,23.8,27.7,23.4,78.2,SW,5.3,1011.0,6.0,7.0,2.6,0.5,12.8,48698,NA,NA,NA
2022-09-21,31.2,23.6,27.8,24.0,79.8,SSW,6.2,1010.2,Tr,7.0,1.4,0.0,11.9,48698,NA,NA,NA
2022-09-22,31.8,23.9,27.9,23.5,77.7,SW,8.8,1010.3,6.2,7.1,2.4,9.2,12.8,48698,NA,NA,NA
2022-09-23,31.5,23.8,27.9,22.3,71.7,SSW,6.2,1010.0,0.0,7.0,1.0,0.8,15.2,48698,NA,NA,NA
2022-09-24,32.0,25.7,28.4,23.9,77.8,SSW,6.3,1009.7,1.4,7.0,2.4,6.0,12.1,48698,NA,NA,NA
2022-09-25,30.6,23.0,27.2,23.3,80.0,WSW,9.4,1009.5,38.0,7.1,2.1,3.5,10.6,48698,NA,NA,NA
2022-09-26,30.1,22.7,28.1,23.9,78.2,SW,4.9,1009.2,0.0,7.2,1.8,2.3,12.8,48698,NA,NA,NA
2022-09-27,30.5,25.7,28.1,23.9,78.6,SSW,7.8,1008.7,0.0,7.1,1.0,0.0,10.9,48698,NA,NA,NA
2022-09-28,31.9,25.7,28.7,23.4,73.6,SW,5.6,1007.6,0.6,7.0,2.2,5.5,10.0,48698,NA,NA,NA
2022-09-29,32.6,22.4,28.5,23.6,76.2,SW,5.5,1007.4,29.2,7.1,2.5,7.5,10.6,48698,NA,NA,NA
2022-09-30,31.3,22.4,28.4,24.2,78.4,SSE,7.8,1008.4,0.0,7.0,1.8,1.7,12.4,48698,NA,NA,NA
2022-10-01,32.4,24.6,28.6,24.4,79.6,SE,8.6,1009.2,15.0,7.0,2.0,7.2,10.9,48698,NA,NA,NA
2022-10-01,32.4,24.6,28.6,24.4,79.6,SE,8.6,1009.2,15.0,7.0,2.0,7.2,10.9,48698,NA,NA,NA
2022-10-02,32.9,23.3,26.7,23.4,81.5,N,6.3,1009.7,13.4,7.2,2.8,6.0,10.8,48698,NA,NA,NA
2022-10-03,32.9,23.7,28.1,23.8,78.9,NE,5.6,1008.6,Tr,7.0,3.0,5.4,11.4,48698,NA,NA,NA
2022-10-04,30.0,25.1,26.3,23.5,84.7,NNW,5.5,1009.1,1.2,7.0,1.9,1.7,10.5,48698,NA,NA,NA
2022-10-05,30.4,23.8,26.7,23.7,84.2,NNW,6.2,1009.7,32.0,7.1,3.1,2.2,10.9,48698,NA,NA,NA
2022-10-06,30.8,24.0,27.8,23.8,79.5,SE,5.9,1009.9,0.2,7.0,2.5,0.5,13.5,48698,NA,NA,NA
2022-10-07,31.5,24.7,26.1,23.4,85.7,ESE,6.6,1010.3,5.2,7.1,2.4,1.5,11.2,48698,NA,NA,NA
2022-10-08,30.4,24.5,25.9,23.3,85.6,S,6.5,1010.7,3.6,7.2,2.6,0.0,12.5,48698,NA,NA,NA
2022-10-09,31.4,25.4,27.9,23.8,79.3,S,8.0,1010.9,Tr,7.0,2.0,4.0,11.8,48698,NA,NA,NA
2022-10-10,32.5,23.7,27.7,23.4,78.1,SW,6.8,1011.6,8.0,7.2,2.8,3.5,11.2,48698,NA,NA,NA
2022-10-11,31.3,25.1,27.7,23.0,76.1,S,5.3,1011.4,Tr,7.0,2.1,0.7,12.2,48698,NA,NA,NA
2022-10-12,31.6,24.0,27,22.9,79.8,NW,7.9,1011.1,8.8,7.4,3.2,8.8,11.8,48698,NA,NA,NA
2022-10-13,32.7,25.2,28.3,22.9,73.0,WNW,5.9,1010.4,0.0,7.0,1.5,1.1,13.2,48698,NA,NA,NA
2022-10-14,33.4,25.8,28.5,23.2,74.5,NW,5.9,1009.0,1.0,7.0,1.6,8.1,11.4,48698,NA,NA,NA
2022-10-15,32.9,26.5,28.8,23.3,72.4,WNW,8.3,1008.2,Tr,7.0,1.8,5.0,12.1,48698,NA,NA,NA
2022-10-16,33.1,23.5,27.4,23.3,79.6,WNW,6.4,1009.5,26.0,7.4,2.6,6.4,12.8,48698,NA,NA,NA
2022-10-17,31.6,24.1,27.7,23.6,79.1,WSW,5.1,1010.8,11.0,7.0,2.4,1.8,12.4,48698,NA,NA,NA
2022-10-18,31.4,24.4,28.4,23.3,74.5,SW,5.8,1009.9,0.0,7.0,1.4,6.2,13.2,48698,NA,NA,NA
2022-10-19,31.6,27.1,29,23.8,74.2,SSW,6.0,1009.1,2.0,7.0,1.9,1.0,12.1,48698,NA,NA,NA
2022-10-20,32.6,26.4,28.9,24.4,77.5,ESE,6.6,1009.7,0.2,7.0,2.2,3.6,11.0,48698,NA,NA,NA
2022-10-21,33.0,26.7,28.9,23.8,75.2,SSE,8.6,1010.5,1.0,7.1,2.2,7.7,12.5,48698,NA,NA,NA
2022-10-22,30.5,23.1,26.2,23.6,86.8,NNE,6.8,1011.5,41.6,7.2,2.8,0.4,8.7,48698,NA,NA,NA
2022-10-23,31.8,24.3,25.8,23.2,85.6,NNE,6.9,1011.5,5.9,7.1,2.1,4.1,11.6,48698,NA,NA,NA
2022-10-24,31.1,24.9,27.7,23.5,78.5,N,5.6,1010.8,1.2,7.2,1.5,0.5,12.0,48698,NA,NA,NA
2022-10-25,30.5,25.9,28,23.7,77.7,N,6.6,1010.6,0.3,7.0,2.1,0.5,12.6,48698,NA,NA,NA
2022-10-26,31.3,23.1,26,23.2,85.4,WNW,7.2,1010.7,39.3,7.5,2.5,2.5,10.4,48698,NA,NA,NA
2022-10-27,33.1,25.0,27.6,22.9,75.9,NW,7.6,1009.5,0.6,7.0,1.8,0.0,13.4,48698,NA,NA,NA
2022-10-28,33.3,25.6,28.7,22.9,72.6,NW,7.6,1008.2,0.8,7.0,2.1,7.5,13.2,48698,NA,NA,NA
2022-10-29,34.6,24.5,28,23.2,76.7,N,6.9,1007.8,5.0,7.0,1.6,6.7,12.6,48698,NA,NA,NA
2022-10-30,32.7,25.6,28.3,23.8,78.0,NNE,6.8,1007.7,0.0,7.0,1.9,2.8,12.4,48698,NA,NA,NA
2022-10-31,31.5,23.1,26.5,23.4,84.2,N,8.0,1009.0,58.0,7.4,2.9,4.2,10.6,48698,NA,NA,NA
2022-10-31,31.5,23.1,26.5,23.4,84.2,N,8.0,1009.0,58.0,7.4,2.9,4.2,10.6,48698,NA,NA,NA
2022-11-01,32.2,24.2,28.1,23.8,78.8,N,5.3,1009.3,3.0,7.1,1.9,3.3,13.0,48698,NA,NA,NA
2022-11-01,32.2,24.2,28.1,23.8,78.8,N,5.3,1009.3,3.0,7.1,1.9,3.3,13.0,48698,NA,NA,NA
2022-11-02,31.3,25.2,27.6,24.3,82.7,NE,6.9,1009.5,0.4,7.1,2.0,0.6,11.8,48698,NA,NA,NA
2022-11-03,32.1,25.1,27,24.0,84.3,SSE,6.8,1009.5,Tr,7.2,2.5,5.2,10.5,48698,NA,NA,NA
2022-11-04,31.7,24.9,28.5,23.3,74.3,SW,7.0,1010.2,0.8,7.0,1.5,3.2,13.8,48698,NA,NA,NA
2022-11-05,32.8,22.4,27,23.0,80.5,SSW,9.3,1011.8,40.6,7.5,3.5,7.1,11.5,48698,NA,NA,NA
2022-11-06,31.0,22.9,26.7,23.4,82.1,E,6.5,1012.0,0.5,7.2,1.6,0.0,12.4,48698,NA,NA,NA
2022-11-07,31.7,24.9,26.9,23.0,79.4,ENE,6.8,1011.6,0.2,7.0,1.9,4.8,12.5,48698,NA,NA,NA
2022-11-08,31.8,23.4,26.3,23.7,86.2,NE,6.5,1010.7,53.0,7.1,2.2,4.4,9.1,48698,NA,NA,NA
2022-11-09,31.9,23.1,25.9,23.5,88.0,NE,6.7,1010.5,35.2,7.4,2.6,2.8,10.8,48698,NA,NA,NA
2022-11-10,30.0,24.4,26.5,23.7,84.9,N,6.5,1009.8,16.1,7.4,2.8,0.0,10.2,48698,NA,NA,NA
2022-11-11,30.6,25.1,27.1,23.7,82.4,NNE,5.7,1009.1,4.0,7.0,2.6,1.0,11.6,48698,NA,NA,NA
2022-11-12,31.6,25.6,27.3,24.1,83.5,NE,7.0,1008.7,2.4,7.0,3.0,4.2,11.5,48698,NA,NA,NA
2022-11-13,31.9,24.4,26,23.9,88.6,NNE,6.3,1008.7,19.2,7.1,2.4,3.5,8.8,48698,NA,NA,NA
2022-11-14,30.4,23.6,26.6,23.8,85.1,ESE,6.7,1008.9,16.0,7.1,2.9,3.1,11.6,48698,NA,NA,NA
2022-11-15,31.9,24.0,27.6,23.5,78.9,NNW,7.2,1008.9,6.6,7.1,2.5,2.1,13.0,48698,NA,NA,NA
2022-11-16,32.4,24.1,29.1,23.6,73.7,N,7.0,1008.3,Tr,7.0,2.1,3.1,12.9,48698,NA,NA,NA
2022-11-17,33.3,24.3,26.2,23.6,86.2,NNE,7.8,1008.3,16.0,7.4,2.4,5.3,10.6,48698,NA,NA,NA
2022-11-18,31.8,25.9,28.9,23.6,73.8,NW,5.6,1008.2,Tr,7.0,1.8,1.5,14.2,48698,NA,NA,NA
2022-11-19,33.1,23.6,27.2,23.7,82.4,N,5.7,1008.5,6.4,7.5,1.9,4.3,10.6,48698,NA,NA,NA
2022-11-20,31.3,23.5,27,23.0,79.0,NW,7.3,1007.6,0.2,7.1,1.6,0.0,12.8,48698,NA,NA,NA
2022-11-21,32.4,23.2,28.1,23.2,75.4,NW,8.3,1007.1,11.0,7.0,2.2,4.7,14.5,48698,NA,NA,NA
2022-11-22,33.4,25.6,29.7,23.3,69.5,WNW,9.0,1007.6,2.0,7.0,1.5,8.2,13.2,48698,NA,NA,NA
2022-11-23,33.9,24.1,28.7,22.8,71.8,WNW,6.9,1008.5,3.8,7.2,2.2,10.2,12.9,48698,NA,NA,NA
2022-11-24,33.0,24.2,28.6,23.3,73.9,W,5.8,1009.0,Tr,7.0,1.4,0.5,11.9,48698,NA,NA,NA
2022-11-25,33.9,23.7,27.8,23.1,77.2,NW,7.3,1010.4,18.4,7.2,2.8,5.8,12.9,48698,NA,NA,NA
2022-11-26,31.3,26.2,28.3,24.0,77.7,NE,6.0,1010.3,2.0,7.0,1.5,1.8,14.0,48698,NA,NA,NA
2022-11-27,31.5,24.8,26.5,23.2,83.1,E,6.8,1009.3,1.4,7.0,2.2,5.2,11.9,48698,NA,NA,NA
2022-11-28,31.2,24.6,27.1,23.7,81.9,ENE,7.1,1009.0,0.0,7.0,1.8,0.2,9.9,48698,NA,NA,NA
2022-11-29,32.4,24.8,27.4,24.0,82.7,NE,8.7,1009.3,2.1,7.0,2.5,7.8,10.5,48698,NA,NA,NA
2022-11-30,32.3,25.7,28.1,23.3,75.9,NE,6.6,1009.3,Tr,7.0,1.5,7.5,12.4,48698,NA,NA,NA
2022-12-01,32.9,22.8,26.5,23.5,85.2,N,7.5,1008.6,54.2,7.1,3.4,7.2,9.2,48698,NA,NA,NA
2022-12-01,32.9,22.8,26.5,23.5,85.2,N,7.5,1008.6,54.2,7.1,3.4,7.2,9.2,48698,NA,NA,NA
2022-12-02,31.0,23.4,26.3,23.6,85.2,NNW,6.7,1007.3,16.0,7.0,2.6,3.2,11.0,48698,NA,NA,NA
2022-12-03,31.1,24.0,26.6,23.4,83.7,NNW,6.7,1006.9,9.4,7.0,3.0,0.7,9.1,48698,NA,NA,NA
2022-12-04,31.7,24.5,27.3,23.8,81.2,WNW,4.2,1007.6,15.4,7.0,2.6,4.3,11.9,48698,NA,NA,NA
2022-12-05,30.3,24.5,27.3,24.2,83.5,ESE,7.5,1008.4,8.0,7.0,2.4,1.6,11.4,48698,NA,NA,NA
2022-12-06,30.9,24.9,26.7,23.6,83.4,ENE,6.1,1008.7,0.2,7.0,2.1,2.4,10.9,48698,NA,NA,NA
2022-12-07,31.6,25.5,27.3,23.8,81.7,NNE,6.1,1008.0,3.0,6.9,2.0,4.5,11.2,48698,NA,NA,NA
2022-12-08,32.7,25.6,27.6,24.2,82.0,NNE,5.6,1007.5,21.0,7.1,2.2,7.0,13.5,48698,NA,NA,NA
2022-12-09,30.1,24.5,26,23.2,84.7,NNE,7.3,1008.0,3.0,7.4,2.5,1.7,12.0,48698,NA,NA,NA
2022-12-10,29.9,24.7,26.9,23.0,79.5,NNE,6.3,1007.9,Tr,7.0,2.5,3.2,12.6,48698,NA,NA,NA
2022-12-11,30.2,24.1,26.6,23.6,84.8,NE,6.6,1008.5,30.0,7.1,2.6,0.9,10.7,48698,NA,NA,NA
2022-12-12,29.1,23.9,26,23.0,83.4,E,6.0,1009.1,0.2,7.1,1.9,0.5,11.5,48698,NA,NA,NA
2022-12-13,30.1,24.7,27.1,23.9,83.2,ENE,10.0,1008.9,1.2,7.5,3.1,0.0,11.4,48698,NA,NA,NA
2022-12-14,30.5,24.4,25.3,23.7,91.5,ENE,10.1,1009.7,20.4,7.4,2.9,1.3,7.9,48698,NA,NA,NA
2022-12-15,28.0,24.3,25.4,23.5,89.3,NE,8.2,1009.3,7.0,7.4,3.4,0.4,10.8,48698,NA,NA,NA
2022-12-16,30.7,24.4,26.8,23.0,80.0,NE,8.3,1007.6,Tr,7.1,1.9,0.0,13.4,48698,NA,NA,NA
2022-12-17,32.2,24.2,27.6,24.2,82.8,ENE,9.0,1007.2,7.2,7.0,2.4,5.7,10.8,48698,NA,NA,NA
2022-12-18,31.1,23.9,26.4,23.9,87.0,ENE,7.6,1007.1,41.2,7.0,2.5,6.0,12.1,48698,NA,NA,NA
2022-12-19,30.9,24.8,26.2,23.9,87.6,ENE,9.0,1007.2,6.4,7.1,3.2,4.8,11.4,48698,NA,NA,NA
2022-12-20,30.9,23.8,26.3,23.1,82.7,NE,9.1,1007.1,Tr,7.0,1.9,2.0,14.5,48698,NA,NA,NA
2022-12-21,31.3,24.4,27.4,23.3,79.5,NE,8.1,1007.2,0.0,7.0,2.0,7.3,13.0,48698,NA,NA,NA
2022-12-22,31.2,24.9,26.7,23.3,82.3,NE,8.8,1007.9,0.0,7.0,3.1,5.6,13.0,48698,NA,NA,NA
2022-12-23,30.3,23.4,25.7,23.3,86.8,NE,8.4,1009.2,9.9,7.9,2.8,0.0,9.4,48698,NA,NA,NA
2022-12-24,30.3,24.4,27.3,22.9,78.0,NE,12.0,1009.8,Tr,7.1,2.2,2.5,10.2,48698,NA,NA,NA
2022-12-25,30.8,25.3,27.3,21.6,71.6,NE,14.0,1010.7,0.0,7.0,1.5,7.8,12.0,48698,NA,NA,NA
2022-12-26,31.7,25.7,27.5,22.4,74.2,NE,12.1,1012.0,Tr,7.0,2.5,7.4,10.8,48698,NA,NA,NA
2022-12-27,31.0,25.8,27.5,22.2,73.7,NE,14.6,1012.9,0.0,7.0,2.0,5.2,13.8,48698,NA,NA,NA
2022-12-28,30.4,25.3,27.2,22.4,75.9,NE,12.4,1012.7,0.2,7.0,2.6,3.5,11.1,48698,NA,NA,NA
2022-12-29,30.3,25.5,26.9,22.2,75.6,NE,10.9,1013.0,Tr,7.0,3.5,4.3,10.5,48698,NA,NA,NA
2022-12-30,30.9,23.1,26.3,22.5,80.1,NE,10.0,1013.3,16.0,7.0,4.0,2.2,12.2,48698,NA,NA,NA
2022-12-31,31.1,24.6,27.3,21.9,73.2,NE,10.9,1013.1,Tr,7.0,2.8,7.5,12.0,48698,NA,NA,NA
2023-01-01,31.3,25.3,27.3,22.4,75.6,NE,10.4,1012.5,0.0,7.1,2.0,8.2,11.0,48698,NA,NA,NA
2023-01-01,31.3,25.3,27.3,22.4,75.6,NE,10.4,1012.5,0.0,7.1,2.0,8.2,11.0,48698,NA,NA,NA
2023-01-02,30.6,25.1,27.3,22.5,75.7,NE,10.2,1012.2,0.0,7.0,1.5,3.3,11.8,48698,NA,NA,NA
2023-01-03,31.7,25.1,27.8,23.0,76.2,NE,10.9,1012.2,Tr,7.0,2.2,4.8,12.2,48698,NA,NA,NA
2023-01-04,31.8,23.9,26.5,22.9,81.7,NE,9.0,1011.9,16.8,7.1,2.4,5.6,12.9,48698,NA,NA,NA
2023-01-05,30.9,24.5,27.2,23.1,78.7,NE,9.1,1011.0,Tr,7.1,2.0,0.0,13.0,48698,NA,NA,NA
2023-01-06,32.3,25.5,27.3,23.1,78.8,ENE,5.6,1010.7,0.2,7.0,2.0,5.4,11.8,48698,NA,NA,NA
2023-01-07,33.6,25.5,28.1,22.5,72.7,NNE,8.7,1010.1,Tr,7.0,2.9,7.9,13.5,48698,NA,NA,NA
2023-01-08,32.4,25.3,27.6,23.2,78.1,NE,8.1,1010.2,4.0,7.0,2.2,4.7,11.0,48698,NA,NA,NA
2023-01-09,34.2,25.2,28.2,23.2,76.0,NE,7.4,1011.1,0.0,7.0,1.5,10.5,12.5,48698,NA,NA,NA
2023-01-10,30.8,25.4,27.3,24.2,84.0,E,8.5,1011.4,3.0,7.0,2.0,6.2,11.6,48698,NA,NA,NA
2023-01-11,31.0,24.4,26.6,23.4,83.5,ESE,9.0,1011.1,6.8,7.0,2.1,6.6,10.5,48698,NA,NA,NA
2023-01-12,31.2,24.3,26.2,22.9,81.5,E,7.6,1010.6,Tr,7.0,1.0,1.8,10.4,48698,NA,NA,NA
